PlayerID,Player,Team,TeamAbbreviation,Position,AverageSpeed,HighSpeedRuns,Sprints,TotalDistance,DistanceRank,MinutesPlayed,TotalDistanceKm,DistancePer90
494627,Thelo Aasgaard,Norway,NOR,MF,1.11,127,39,11184.96,708,100,11.184959999999998,10.066463999999998
482783,Wagner Pina,Cabo Verde,CPV,DF,1.68,134,74,11150.18,710,99,11.15018,10.136527272727273
504502,Sebastian Tounekti,Tunisia,TUN,MF,7.03,146,55,11128.49,711,98,11.12849,10.220041836734694
389782,Pervis Estupinan,Ecuador,ECU,DF,3.31,144,70,11017.23,713,100,11.01723,9.915507
489523,Armin Gigovic,Bosnia and Herzegovina,BIH,MF,3.43,142,62,10900.97,714,95,10.90097,10.327234736842104
514334,Stepan Chaloupek,Czechia,CZE,DF,2.18,141,46,10873.66,715,99,10.87366,9.885145454545453
486260,Christopher Operi,Côte d'Ivoire,CIV,DF,1.6,142,55,10698.42,721,100,10.69842,9.628578000000001
430518,Nawaf Bu Washl,Saudi Arabia,KSA,DF,4.31,105,56,10603.72,724,104,10.60372,9.176296153846154
483936,David Doudera,Czechia,CZE,DF,2.09,114,34,10486.58,727,100,10.48658,9.437922
406249,Ozan Kabak,Türkiye,TUR,DF,1.98,100,33,10366.33,728,104,10.36633,8.970862499999999
418798,Pape Matar Sarr,Senegal,SEN,MF,3.29,157,44,10328.88,730,94,10.32888,9.889353191489361
371345,Odiljon Xamrobekov,Uzbekistan,UZB,MF,4.55,161,39,10324.03,731,90,10.32403,10.32403
436863,Frans Putros,Iraq,IRQ,DF,1.95,106,32,10283.22,733,105,10.28322,8.814188571428572
492358,Tomas Araujo,Portugal,POR,DF,1.22,113,39,10213.3,736,100,10.213299999999998,9.19197
373344,Garry Rodrigues,Cabo Verde,CPV,MF,3.53,123,50,10160.29,738,90,10.160290000000002,10.160290000000002
448505,Saleh Hardani,IR Iran,IRN,DF,3.78,105,37,10101.64,739,107,10.10164,8.496706542056074
394376,Deiver Machado,Colombia,COL,DF,1.22,117,56,10069.09,740,99,10.069090000000001,9.153718181818183
389485,Exequiel Palacios,Argentina,ARG,MF,0.75,113,37,10029.01,744,100,10.02901,9.026109
394456,Fabinho,Brazil,BRA,MF,3.79,117,36,9907.51,747,95,9.90751,9.386062105263159
405527,Ayumu Seko,Japan,JPN,DF,3.05,105,26,9712.91,753,97,9.712909999999999,9.011978350515463
442431,Scott Mckenna,Scotland,SCO,DF,1.87,63,17,9598.73,756,102,9.59873,8.469467647058824
430401,Tsuyoshi Watanabe,Japan,JPN,DF,2.85,100,28,9543.84,757,99,9.54384,8.67621818181818
385030,Fidel Escobar,Panama,PAN,DF,1.93,106,45,9536.99,758,98,9.53699,8.758460204081633
441239,Jorge Gutierrez,Panama,PAN,DF,2.1,117,43,9490.21,759,90,9.49021,9.49021
463221,Nkosinathi Sibisi,South Africa,RSA,DF,1.39,101,38,9387.59,761,101,9.38759,8.365179207920791
477802,Ousmane Diomande,Côte d'Ivoire,CIV,DF,1.35,75,24,8979.4,772,100,8.9794,8.08146
398569,Riechedly Bazoer,Curaçao,CUW,DF,1.69,60,15,8506.82,781,100,8.50682,7.656137999999999
448522,Alidu Seidu,Ghana,GHA,DF,1.36,73,34,8378.97,787,92,8.378969999999999,8.196818478260868
